Date,Open,High,Low,Close,Adj Close,Volume,Symbol
2025-01-21,863.530029296875,916.4000244140625,854.75,869.6799926757812,869.6799926757812,9851400,NFLX
2025-01-22,998.030029296875,999.0,950.760009765625,953.989990234375,953.989990234375,14273200,NFLX
2025-01-23,957.8099975585938,985.0,953.9000244140625,984.8599853515625,984.8599853515625,7752100,NFLX
2025-01-24,984.4099731445312,986.280029296875,967.6799926757812,977.5900268554688,977.5900268554688,4550400,NFLX
2025-01-27,971.0999755859375,982.27001953125,960.260009765625,971.8900146484375,971.8900146484375,4634200,NFLX
2025-01-28,966.7100219726562,977.9299926757812,957.2999877929688,971.8300170898438,971.8300170898438,3434000,NFLX
2025-01-29,980.0,987.6400146484375,968.22998046875,978.1500244140625,978.1500244140625,2930700,NFLX
2025-01-30,986.75,994.5900268554688,970.010009765625,973.239990234375,973.239990234375,3867800,NFLX
2025-01-31,974.0,990.2899780273438,974.0,976.760009765625,976.760009765625,3618700,NFLX
2025-02-03,973.0,987.6900024414062,964.3800048828125,978.9400024414062,978.9400024414062,3724200,NFLX
2025-02-04,980.469970703125,1008.0,978.510009765625,994.8699951171875,994.8699951171875,6000100,NFLX
2025-02-05,987.72998046875,1011.8300170898438,986.6799926757812,1011.1099853515625,1011.1099853515625,3993400,NFLX
2025-02-06,1007.8699951171875,1016.3499755859375,1002.6099853515625,1015.6799926757812,1015.6799926757812,3134300,NFLX
2025-02-07,1017.0,1027.760009765625,1005.6699829101562,1013.9299926757812,1013.9299926757812,3212900,NFLX
2025-02-10,1023.0499877929688,1032.8499755859375,1015.8800048828125,1027.5999755859375,1027.5999755859375,3296600,NFLX
2025-02-11,1020.7899780273438,1022.6900024414062,1002.9500122070312,1008.0800170898438,1008.0800170898438,3331800,NFLX
2025-02-12,1005.489990234375,1027.739990234375,998.3499755859375,1027.31005859375,1027.31005859375,3389000,NFLX
2025-02-13,1026.6300048828125,1045.989990234375,1025.0999755859375,1043.68994140625,1043.68994140625,3476100,NFLX
2025-02-14,1044.949951171875,1064.5,1041.68994140625,1058.5999755859375,1058.5999755859375,3145400,NFLX
2025-02-18,1060.0,1062.0,1023.75,1035.8499755859375,1035.8499755859375,4229300,NFLX
2025-02-19,1035.1800537109375,1045.0,1024.510009765625,1043.3299560546875,1043.3299560546875,2600000,NFLX
2025-02-20,1042.0,1045.0,1015.5900268554688,1024.5400390625,1024.5400390625,3111800,NFLX
2025-02-21,1029.4200439453125,1032.3800048828125,999.3900146484375,1003.1500244140625,1003.1500244140625,3738700,NFLX
2025-02-24,1008.0,1015.1699829101562,984.47998046875,988.469970703125,988.469970703125,4426200,NFLX
2025-02-25,989.4000244140625,994.4000244140625,955.0,977.239990234375,977.239990234375,4738300,NFLX
2025-02-26,977.5999755859375,1000.8900146484375,976.9000244140625,990.0599975585938,990.0599975585938,3397200,NFLX
2025-02-27,995.0,1000.72998046875,961.8300170898438,963.0700073242188,963.0700073242188,3766600,NFLX
2025-02-28,969.5599975585938,982.27001953125,958.1699829101562,980.5599975585938,980.5599975585938,4717400,NFLX
2025-03-03,983.0,994.9299926757812,964.8099975585938,973.7000122070312,973.7000122070312,3907400,NFLX
2025-03-04,971.6099853515625,986.3099975585938,948.2100219726562,972.5800170898438,972.5800170898438,4392800,NFLX
2025-03-05,973.6199951171875,995.5999755859375,969.47998046875,990.9199829101562,990.9199829101562,3807900,NFLX
2025-03-06,972.989990234375,973.6900024414062,899.0,906.3599853515625,906.3599853515625,7852600,NFLX
2025-03-07,897.6400146484375,904.8900146484375,858.0700073242188,891.1099853515625,891.1099853515625,7737500,NFLX
2025-03-10,875.0700073242188,881.27001953125,854.5,866.6799926757812,866.6799926757812,6995300,NFLX
2025-03-11,867.4099731445312,910.6799926757812,866.0,895.0999755859375,895.0999755859375,7398900,NFLX
2025-03-12,914.5999755859375,927.1799926757812,901.0,919.6799926757812,919.6799926757812,6865800,NFLX
2025-03-13,913.0,921.8900146484375,887.510009765625,890.1699829101562,890.1699829101562,5001700,NFLX
2025-03-14,901.4600219726562,919.6300048828125,901.0,918.0,918.0,5200700,NFLX
2025-03-17,939.9500122070312,967.6300048828125,934.4199829101562,950.02001953125,950.02001953125,7543100,NFLX
2025-03-18,940.0,948.25,916.2999877929688,929.97998046875,929.97998046875,6009400,NFLX
2025-03-19,935.77001953125,968.0,924.0,959.489990234375,959.489990234375,6662400,NFLX
2025-03-20,950.010009765625,967.0,945.5,950.8400268554688,950.8400268554688,4466300,NFLX
2025-03-21,941.6400146484375,963.6500244140625,940.9500122070312,960.2899780273438,960.2899780273438,5905400,NFLX
2025-03-24,969.6699829101562,977.0,951.5499877929688,971.989990234375,971.989990234375,4677900,NFLX
2025-03-25,978.1799926757812,998.7000122070312,977.1099853515625,997.280029296875,997.280029296875,3782200,NFLX
2025-03-26,993.8099975585938,996.7899780273438,966.3200073242188,970.6500244140625,970.6500244140625,3527400,NFLX
2025-03-27,974.219970703125,989.0,966.3699951171875,976.719970703125,976.719970703125,3047200,NFLX
2025-03-28,972.0,974.97998046875,929.22998046875,933.8499755859375,933.8499755859375,4422700,NFLX
2025-03-31,920.530029296875,934.47998046875,900.5900268554688,932.530029296875,932.530029296875,4634100,NFLX
2025-04-01,927.5,932.2899780273438,911.5,928.3800048828125,928.3800048828125,3520000,NFLX
2025-04-02,923.0,949.5499877929688,916.1099853515625,935.52001953125,935.52001953125,3256900,NFLX
2025-04-03,901.7999877929688,946.5900268554688,900.469970703125,917.0499877929688,917.0499877929688,5864600,NFLX
2025-04-04,896.5,906.6300048828125,853.8699951171875,855.8599853515625,855.8599853515625,6798800,NFLX
2025-04-07,827.8499755859375,906.739990234375,821.0999755859375,867.8300170898438,867.8300170898438,6656800,NFLX
2025-04-08,912.4400024414062,922.4199829101562,857.7000122070312,870.4000244140625,870.4000244140625,5625400,NFLX
2025-04-09,855.9299926757812,951.4299926757812,854.4000244140625,945.469970703125,945.469970703125,7498000,NFLX
2025-04-10,931.9400024414062,941.239990234375,894.0,921.1699829101562,921.1699829101562,5129800,NFLX
2025-04-11,920.0,944.8599853515625,906.6799926757812,918.2899780273438,918.2899780273438,4073600,NFLX
2025-04-14,932.7000122070312,948.97998046875,919.5,931.280029296875,931.280029296875,4035900,NFLX
2025-04-15,950.0,993.4500122070312,948.0,976.280029296875,976.280029296875,7712000,NFLX
2025-04-16,976.280029296875,981.2100219726562,949.1699829101562,961.6300048828125,961.6300048828125,6066100,NFLX
2025-04-17,969.0,984.7000122070312,956.0,973.030029296875,973.030029296875,8763200,NFLX
2025-04-21,984.4000244140625,1019.0,973.0499877929688,987.9099731445312,987.9099731445312,9775700,NFLX
2025-04-22,1005.2999877929688,1064.969970703125,1004.52001953125,1040.3399658203125,1040.3399658203125,9368900,NFLX
2025-04-23,1047.219970703125,1061.25,1032.0,1049.5899658203125,1049.5899658203125,6471900,NFLX
2025-04-24,1048.0,1101.0,1047.02001953125,1096.8699951171875,1096.8699951171875,6381900,NFLX
